학번, 패스워드, 이름, 생년월일, 전화번호, 메일, 학과, 학년, 성적, 메모
2019591630,vgtjkdjernhrynzt,서소이,20040108,01033702708,gyvzejapo@knu.ac.kr,신소재공학부,4,3.70,-
2003404397,cfzxwtjuztkbuafs,최소윤,19930329,01095111789,ywfdmbhbz@knu.ac.kr,기계공학부,1,1.65,-
2013168864,wnxeptojajztixvg,이지우,19991207,01043656016,xjjwglzvn@knu.ac.kr,체육교육과,2,3.70,-
2005426424,bafhvkpwvxszjqvx,이다은,19890914,01088788140,rlvkqxyqp@knu.ac.kr,문헌정보학과,2,2.73,-
2019235308,xzvcgjqppnxxdksc,김아윤,19981026,01042408029,jdlaaeykq@knu.ac.kr,생물교육과,1,4.26,-
2018654442,tlvwqlfygyjpshyh,조다온,19920228,01035573852,vidrofrfj@knu.ac.kr,일어일문학과,2,1.67,-
2000961738,frokhqswltrmwtco,정주아,19960826,01036907388,ccxvijkyd@knu.ac.kr,행정학부,3,4.29,-
2013102429,kpvqhthapcvbthup,이연우,19860312,01013777905,urqcvwthv@knu.ac.kr,화학과,4,2.58,-
2003051760,huxcjjhzyzlcvuch,정소은,19821002,01019628977,hupqgrria@knu.ac.kr,일반사회교육과,4,3.47,-
2009840962,lwtphrdboslksijp,김가은,20010809,01001025984,mxmnsdxff@knu.ac.kr,지리학과,3,2.08,-
2000574435,rvhrzevnwfwqjosp,김예은,19901224,01060388868,lhztzberw@knu.ac.kr,전기공학과,1,4.01,-
2007046676,ayzupkuhgbxeexle,박진우,20051013,01005855555,hlplkmqzo@knu.ac.kr,지구시스템과학부,2,1.54,-
2025091668,kvbnpyhxraqwmqpf,김수아,19880516,01095265094,rgwlukrlb@knu.ac.kr,생명공학부,3,0.12,-
2001513603,fffvelrjzyzdaxcs,김지유,19900303,01067287136,asaajpoxs@knu.ac.kr,문헌정보학과,4,2.49,-
2023926973,xhwcvqtrfxyovmfx,임서아,19881009,01022165204,mamysprzc@knu.ac.kr,농업토목ㆍ생물산업공학부,4,0.86,-
2023849934,xybbyhumxmkoatba,김유찬,19821022,01064848504,jawoocysa@knu.ac.kr,수학교육과,3,0.97,-
2024839802,juklxkskjdxbqcjf,이유주,19860727,01092772360,kzhcsgufh@knu.ac.kr,생물학과,2,2.12,-
2003313470,ftlytisybrshsufd,이소율,19890426,01026972739,rdbankvwz@knu.ac.kr,철학과,2,0.56,-
2021235100,dgzclydrsdmwjltf,김준,19841004,01051642018,gssqxjrhi@knu.ac.kr,수학과,3,4.16,-
2025721688,mrumbkzkwzxxefnl,박예서,19940317,01067553142,hmooalhyh@knu.ac.kr,물리교육과,3,0.65,-
2020127738,dgqpuztqgffuskcm,장수현,19901018,01091658837,jdxztoydx@knu.ac.kr,음악학과,4,2.91,-
2003242450,enexqgxemfcubrjw,김채윤,20000513,01079432694,norucexcd@knu.ac.kr,식품자원경제학과,2,3.00,-
2002858413,elvzekyqgjmobari,김수민,19971013,01045656322,dlxzmzvvy@knu.ac.kr,농산업학과,4,3.29,-
2007020787,qegddnczytxbrzul,이민우,19801207,01036594886,qqraxtvna@knu.ac.kr,신소재공학부,2,1.27,-
2018697139,baxrcfidbjxustxx,김이현,19890126,01030427109,buzohlrki@knu.ac.kr,미술학과,1,3.59,-
2004888819,grppaxinyyuhupim,강리아,20010706,01022422864,xswclwjpz@knu.ac.kr,전기공학과,3,2.35,-
2009240773,vhnszyhsaebwzxjx,이채아,19870706,01006001694,uzmoldqii@knu.ac.kr,식물의학과,1,1.36,-
2016276614,qdvomsgbtnfqvshz,이준우,20060923,01057239110,ysqncuosw@knu.ac.kr,응용생명과학부,4,2.93,-
2020964036,owrejlgvdkeujbnq,조서연,19970823,01008163434,czvsvpizo@knu.ac.kr,지구시스템과학부,1,4.05,-
2007452052,zkdeofcfevjjywbo,정이서,20061113,01023038291,vgrxuccsx@knu.ac.kr,미디어커뮤니케이션학과,1,2.75,-
2018821819,idlugbeheoymgfzq,이서윤,19930613,01068371213,zesivxsni@knu.ac.kr,식품자원경제학과,1,0.16,-
2016176492,onsivjsgsstlgqtu,이준영,19801207,01085000030,xyoorxljw@knu.ac.kr,토목공학과,4,1.18,-
2018619272,aostclsoxfpingvh,김윤아,20030929,01086814200,nbothrqnz@knu.ac.kr,전자공학부,2,0.95,-
2001661966,zsqhevqgxpiplict,이우주,20060508,01030356047,vrrcremza@knu.ac.kr,화학교육과,2,2.81,-
2018068689,bwbhwmvhevtyqbcr,이수현,20031026,01050924512,rjtkezrca@knu.ac.kr,신소재공학부,1,0.31,-
2015726886,nqnksdqwlhairiei,정다윤,19970404,01064345255,thyrrkbgz@knu.ac.kr,문헌정보학과,1,3.80,-
2000093009,tbkrzviykkplnqva,김다연,20050807,01094459551,zjildgymz@knu.ac.kr,생명공학부,1,0.53,-
2023314503,nwusquwaykpyfemr,최사랑,19900522,01065442154,nbcegeyke@knu.ac.kr,디자인학과,2,4.07,-
2025368964,rppokvdgymvyozre,김지민,20061125,01026472965,mbkbxitqp@knu.ac.kr,통계학과,1,2.59,-
2021585443,xxzgztkztlxsorzv,정지우,19940416,01088930935,jkmfiddvo@knu.ac.kr,화학공학과,1,4.20,-
2020502461,vdlupbisybheluid,정윤지,19970726,01007381354,gajmjrkhs@knu.ac.kr,물리교육과,4,2.86,-
2005001524,dgmgaqtnlhqgozgj,김도하,20010424,01064013383,ehkkmilkh@knu.ac.kr,생물학과,2,2.57,-
2013782839,keafzoqgvvutupru,최건우,19950408,01090767927,hxzkzrtvq@knu.ac.kr,역사교육과,2,1.86,-
2023760381,yhsvrwkuvsxqdost,오소민,19950313,01011333097,rvutxsqnb@knu.ac.kr,식품공학부,3,3.54,-
2015579519,oihhgtjcwoowakqv,정유빈,19970505,01078034704,fngecffxs@knu.ac.kr,사학과,4,3.08,-
2005697639,tfcuqwcthlewuadt,김서우,19820104,01063118179,quihoaiqu@knu.ac.kr,응용생명과학부,2,2.95,-
2011253313,zxlmcudcerjbrjti,김지훈,19831110,01028013088,nblbophkp@knu.ac.kr,교육학과,2,1.70,-
2020807334,peldvcdmesfgmblh,김예린,20000405,01095659338,yhlhceltt@knu.ac.kr,화학과,3,3.80,-
2014394746,sbmynegodajixusb,조지은,19951218,01012595685,wlztfeuut@knu.ac.kr,사회복지학부,3,4.00,-
2001996751,uahwsjcszwfdovcc,김도연,19841003,01064772530,eloxarxwj@knu.ac.kr,독어독문학과,3,0.54,-
2014495238,zrkaizuqqnwfcaim,김윤재,19981008,01021025527,ynfgobjei@knu.ac.kr,수의예과,1,4.20,-
2018714032,dxqcxczuqzehxlnn,이재원,19880514,01031867492,irnskzint@knu.ac.kr,식물의학과,4,4.13,-
2014053849,cbyojfapswhavrdy,박하윤,19881008,01037741541,vxaxhmnkr@knu.ac.kr,화학과,3,0.88,-
2017473032,uiaujpfjfvsglozs,최유찬,20010517,01039773245,nwjxjrvcm@knu.ac.kr,우주공학부,2,2.92,-
2010446507,upjhcmahnpscoztg,김시아,19870506,01059448527,pmkbkjabr@knu.ac.kr,산림과학ㆍ조경학부,3,3.12,-
2009518217,eizhmzcrqlptlhbi,최연서,19981017,01049453974,oglqlxfpf@knu.ac.kr,교육학과,1,3.32,-
2016519270,eyuoofqcmbrbxupo,정예성,19800308,01069285694,fnarpldic@knu.ac.kr,행정학부,4,4.29,-
2021252642,ekcszuhvgkzwvyco,한태양,20010926,01071732281,bsdtgfatf@knu.ac.kr,사학과,4,2.74,-
2008930589,muqcdaycuwnvhzdo,박나연,19950407,01046029427,imdbjemlc@knu.ac.kr,수학과,3,3.96,-
2014966678,jiphjwinqwlpxvno,김이준,19981115,01084187517,zlbemxpnj@knu.ac.kr,치의예과,2,3.97,-
2007300066,woovhncwuouolquh,김이준,19901216,01034766169,fwtlswspx@knu.ac.kr,음악학과,1,0.06,-
2018319229,zcilcncwgyyrohsz,김지민,19830113,01019005109,usnymnyhx@knu.ac.kr,식품공학부,3,0.38,-
2000035981,wynwiwczhunalujh,김지은,19940227,01053781362,bdidtxhvq@knu.ac.kr,지리학과,4,2.59,-
2008481770,lqlubfyxqogelkwx,김사랑,19820822,01023768760,ueddtzacc@knu.ac.kr,독어독문학과,4,1.57,-
2018578198,aaylkzrxeqyjaiub,이수연,20030518,01041922851,tkxjcvned@knu.ac.kr,윤리교육과,2,1.86,-
2015313045,ftootkhqznwkxvdf,최민찬,19801015,01073072633,oxneikarz@knu.ac.kr,지리학과,2,3.70,-
2017722953,qttxymhlgkxkxmpw,정하린,19970717,01057876007,wsouhupqb@knu.ac.kr,융합학부,4,0.38,-
2011061833,mjtbnijxxatlhcwp,김아린,20040303,01032201706,hpprjlnjf@knu.ac.kr,바이오섬유소재학과,4,1.41,-
2007825845,kswytcfxzhiddvqw,김유나,19891016,01007690070,uxwwdfvpd@knu.ac.kr,신소재공학부,4,0.32,-
2020292022,jfgyoysixwcjhvvm,신서은,20021210,01046244690,fpetrmsji@knu.ac.kr,철학과,3,0.11,-
2022066508,btrivgfvjxwewbys,이하민,19860222,01001326081,hyladpsqv@knu.ac.kr,문헌정보학과,4,3.14,-
2003266565,yhbzqhwrjsqqocpo,정서연,19951106,01061865494,vlqcvlqgi@knu.ac.kr,화학교육과,3,1.47,-
2022804353,eifpcassveukdqwy,권지후,19910223,01084819342,pwdaztyna@knu.ac.kr,유럽어교육학부,1,2.76,-
2010602499,azdoyspzjpbwndiy,김은채,19840319,01027798715,wlwzdbpfs@knu.ac.kr,고고인류학과,2,2.55,-
2008412038,vslgsrnmxgtffxju,김주하,19840815,01065956949,ztqaatest@knu.ac.kr,윤리교육과,2,2.26,-
2006019273,omzidskzjhguwvjt,서규민,19970608,01020089358,nhqgrvrdy@knu.ac.kr,고고인류학과,4,4.14,-
2014528117,whkhqhutohxmeqwn,이사랑,19910728,01007561602,mogsulapi@knu.ac.kr,중어중문학과,3,1.92,-
2008869400,ohcerravswcbaruk,이이든,19930120,01061466814,pykeppkjg@knu.ac.kr,일반사회교육과,2,2.63,-
2006219259,psjabhaissnmleeg,김세아,20011223,01057064285,eevfdrqol@knu.ac.kr,국어교육과,1,4.25,-
2010486569,iydvasppjvidytwz,정재원,20031023,01025153137,jlhmstcjw@knu.ac.kr,화학교육과,3,1.17,-
2020615937,cuqdigmgqjronlsl,김소은,19911223,01050794495,xbbamwwft@knu.ac.kr,음악학과,2,0.41,-
2019179992,sujtswnvkuqspvxh,김성현,19970527,01004983948,qjfufbuty@knu.ac.kr,간호학과,4,4.28,-
2003912585,shqceqstuvlowlym,이서우,19910405,01078158450,qwbtaldrg@knu.ac.kr,건축학부,3,1.76,-
2017978112,kclkzrpfrppddico,박지유,19871012,01031583766,fwvswdgbn@knu.ac.kr,사학과,4,4.24,-
2007735584,hmsfdpbuezkwgjwy,김선우,19821227,01011818898,dkebxctft@knu.ac.kr,국어교육과,1,3.40,-
2009493171,kwwbjqjpcjymigxw,김아린,19930613,01075147609,oigpxatik@knu.ac.kr,고분자공학과,3,4.05,-
2017976379,lysgowwcblukycho,강서우,20030615,01046502004,qklmzbggw@knu.ac.kr,수학과,2,0.12,-
2009852994,hsbrmxkkgkoomswb,박지유,19811226,01027292599,uhzpivwss@knu.ac.kr,고분자공학과,1,2.67,-
2016699025,svqwqdjrwznfrqfy,김민아,20061012,01088007567,fjznbnvwu@knu.ac.kr,농산업학과,2,1.52,-
2023125238,bgrkvqzbwrqmigih,박하영,20000324,01036037313,cgejqucaq@knu.ac.kr,영어교육과,4,4.07,-
2014447646,ufwckorhiwnlxxug,송규민,19840428,01043521336,kgrfiaaxf@knu.ac.kr,지구과학교육과,1,3.42,-
2020388673,prsftfpplpxhwydu,전지민,19880111,01006652697,vqhoxpaed@knu.ac.kr,에너지공학부,4,2.61,-
2000546432,hjhjbujfgydcptze,이지안,19820301,01056433506,pqgoptdnz@knu.ac.kr,고고인류학과,1,1.34,-
2022330331,oyihdprtcxkwsdus,김지오,20050216,01089387093,bodfspizh@knu.ac.kr,불어불문학과,1,2.99,-
2025642363,oetczjekpdsppfmj,조유찬,20001008,01015605715,dlksfgxla@knu.ac.kr,음악학과,3,1.90,-
2018721849,qrzfehwygqzlxbno,정유찬,19921111,01012935126,gihvaoqbw@knu.ac.kr,유럽어교육학부,2,0.14,-
2004155960,bacoffnaehapzlzr,한하율,19890507,01014876454,lnmlxhddh@knu.ac.kr,응용생명과학부,1,1.10,-
2009711500,apprgiwcgvgwlltr,김동현,19880722,01025503418,imjililbz@knu.ac.kr,중어중문학과,4,0.57,-
2015457949,cmhekczdeihfgfcw,박소연,19990504,01004155119,mkcddxepv@knu.ac.kr,노어노문학과,3,1.41,-
2018311307,lpgouakraudocmsw,김민혁,19941215,01078497459,ckamcdcfw@knu.ac.kr,생물학과,4,1.13,-
2024808333,zhfhinkweqamnrah,김성준,19880302,01013421112,hertcumxo@knu.ac.kr,의류학과식품영양학과,3,3.98,-
2021824858,pikyfgeqarwibaca,김지훈,19950407,01088561157,wdijizavn@knu.ac.kr,일어일문학과,4,4.07,-
2022211986,gulydfhiylrmstjg,박수현,20000821,01035852657,aarocobav@knu.ac.kr,융합학부,3,3.16,-
2001891698,hqbexvcynkvpopws,박윤성,20030301,01021373554,tsnbcsgbg@knu.ac.kr,물리학과,4,2.98,-
2025714410,cqhdirknnypkdvcr,김예성,19831128,01017330075,hqqyxewen@knu.ac.kr,행정학부,2,4.08,-
2000461175,kxhdsxsznrnbpcvn,김지훈,19810808,01097807870,aldfsywqw@knu.ac.kr,응용생명과학부,3,2.94,-
2019240708,xzuzpryaetknebhl,김서윤,19840921,01025067009,jkbwndrkq@knu.ac.kr,경제통상학부,3,4.16,-
2002451175,yfuzgifkqldmasiz,이세아,19980225,01092936830,xjokcsgdq@knu.ac.kr,원예과학과,2,2.31,-
2010393406,xaqmddltizcknpwt,이수민,20050301,01014385181,upgqgtjxm@knu.ac.kr,한문학과,4,4.06,-
2020969477,htytlozjguqombll,김재원,19800402,01065949617,csrxjpifv@knu.ac.kr,중어중문학과,4,3.46,-
2005934583,rncmyyxpnmwprzua,김태민,20000408,01072781966,sfckbwyyo@knu.ac.kr,음악학과,4,2.95,-
2001207853,qoqdpoqawuyyhojn,김시은,19980409,01054005922,vflzdijas@knu.ac.kr,사학과,2,4.15,-
2005510592,cbdsttbtacqtcpwl,조주하,19830609,01084360078,qsnrxgvpn@knu.ac.kr,전자공학부,2,1.55,-
2001959233,fdzjojpyjyepvjqk,김지원,19900812,01086473638,xfevawyac@knu.ac.kr,중어중문학과,3,3.97,-
2000065244,rwyibbdiejczlrrf,김예찬,19891228,01090919003,pmznqeifr@knu.ac.kr,지리학과,3,0.05,-
2004054197,gmndnmsujogtjnxa,박서연,19901004,01072605681,jiiuuzvhv@knu.ac.kr,약학과,4,1.22,-
2024332586,odglymmxnmpfwjso,정우빈,19900714,01039660065,dflmfwuxd@knu.ac.kr,지구시스템과학부,1,0.18,-
2018442787,kvsuwocdgovaqvcm,윤예빈,19881126,01082551735,eglailptn@knu.ac.kr,사학과,1,4.18,-
2006726432,zvqlgvkeytprgszx,이건우,19860207,01049623467,qywbfcoxa@knu.ac.kr,미술학과,4,1.26,-
2019942449,uvbxdprknqttuepn,김소윤,20000623,01001630909,gvkjvhjlb@knu.ac.kr,컴퓨터학부,3,0.48,-
2015733265,jytbodqnywcrokcs,김태오,19940821,01071046348,ckzbwgtoa@knu.ac.kr,건축학부,2,2.15,-
2019948963,jujahithgecdaavw,송정민,20011119,01083426902,ophpzwcwn@knu.ac.kr,의예과,4,2.50,-
2002104506,essgzoozxkupidbz,이시우,19921201,01014643887,hdidjgmur@knu.ac.kr,농업토목ㆍ생물산업공학부,1,2.52,-
2007034781,aypjxaxsydfifrmm,최지후,19820515,01085455312,klcwbqwko@knu.ac.kr,지구시스템과학부,1,2.09,-
2018572789,nvejqnwmczimrcsc,김지오,20040923,01046143883,uphgauhhp@knu.ac.kr,미술학과,4,4.19,-
2020109011,xplummotzjyisyww,조지우,19820510,01090513450,xwhajjzxx@knu.ac.kr,응용생명과학부,1,1.11,-
2016249684,fsvkazxszllhwykf,김예은,19980115,01009050124,mguvsfozg@knu.ac.kr,사회학과,3,2.73,-
2006072279,fsokwlzwzczmeuev,안이준,19820215,01044827245,adrsigwwr@knu.ac.kr,농업토목ㆍ생물산업공학부,3,0.79,-
2014463159,euxyqojhfxiqzmyi,최은우,20060604,01066266128,zvlvwprdb@knu.ac.kr,농산업학과,4,3.40,-
2015754230,hkovlkhfoqscxzhp,서태윤,19880806,01046990734,stjvvuwmi@knu.ac.kr,통계학과,3,1.86,-
2010123283,fyydiwovatlboqxo,이예찬,20050212,01067148000,zcguymyjx@knu.ac.kr,체육교육과,2,1.51,-
2003060974,eoofogofruaesptt,조준영,19950728,01089343354,jxkbhbnjv@knu.ac.kr,국악학과,4,4.29,-
2014229810,oidpuemdmblwuqio,김수호,19990416,01005080311,ocavityun@knu.ac.kr,영어교육과,1,1.63,-
2023171251,taloyficxfjgjkeb,장시연,19961114,01039291652,ibnyzccfv@knu.ac.kr,체육교육과,2,4.09,-
2024360913,zzepssohqtzsduwp,정지한,20000112,01053616066,bwozpuoek@knu.ac.kr,사학과,1,1.16,-
2005688504,tfsfuqnisdbvmtze,김지한,20030724,01006795936,vpfddvjxw@knu.ac.kr,수의예과,2,1.26,-
2019478578,mxfjqzftjggucwkq,임민호,19811223,01077279543,opzwvpgxl@knu.ac.kr,신소재공학부,4,2.22,-
2000932703,klbrpftbwkvqbcxl,김도연,19950104,01023731253,sqsfqprnn@knu.ac.kr,행정학부,1,3.37,-
2016476302,vxewdhwrshtsmtna,정은호,19920418,01019341831,cnngjkxcu@knu.ac.kr,국어국문학과,3,4.26,-
2020100121,rkisywkbnhngglsw,이태윤,19961214,01089828948,gpjugasmj@knu.ac.kr,지리학과,3,4.06,-
2006415434,hshmuacrbvkpgltu,이승우,19870101,01030381499,mtbcwbavj@knu.ac.kr,고고인류학과,1,4.12,-
2012643196,xkowgkqgynjjdjod,김시아,20001015,01050575722,ucikhvcrn@knu.ac.kr,의예과,4,0.80,-
2009024568,xoygakduqjphntjx,강주원,19870524,01024606564,xepjjqajs@knu.ac.kr,지리학과,4,3.68,-
2014387390,kpaixlkcpbrrnaco,김도연,19950718,01038705407,fvqezumqm@knu.ac.kr,전기공학과,1,1.70,-
2004374482,uwvbkbfebfthvgel,김예준,19850719,01077683061,tpqzeeaqi@knu.ac.kr,미디어커뮤니케이션학과,1,1.54,-
2016372661,btwytjbfwqumvlhu,김도훈,19961012,01022726148,qhwohzyip@knu.ac.kr,전기공학과,1,4.30,-
2025176485,eyjgjwocdozlzxyb,김도현,19860527,01000828876,nmplvytiu@knu.ac.kr,의류학과식품영양학과,3,3.21,-
2022343688,hnwhkdqzggbbyzco,박예은,20021003,01002821459,fmrmrboid@knu.ac.kr,스마트모빌리티공학과,1,2.69,-
2001809125,zgtvlxkljqrqsqab,박다은,20001118,01076430084,ouulszdki@knu.ac.kr,융합학부,1,2.35,-
2002676859,nklumvzhvbvpfyvt,송이현,19880614,01081555212,jtjgxxxtu@knu.ac.kr,식물의학과,3,4.30,-
2001684713,plonsqibmlwquhgt,최채원,19950214,01025990981,ejemdpaar@knu.ac.kr,의예과,2,2.38,-
2015826495,eprrzrgpkewdzqqh,강유준,19800203,01061733914,jmaeibeoa@knu.ac.kr,윤리교육과,3,2.40,-
2008207154,ugvlncgxlbepxwos,김다온,19840126,01032571417,lpkwgbzxd@knu.ac.kr,식품자원경제학과,3,3.90,-
2000342117,vynyizikxfqgifax,정준수,19950322,01007178690,epbikdbxc@knu.ac.kr,일반사회교육과,2,1.76,-
2008269820,dmvnvcdfiphlpxns,송소율,20060528,01013955706,kefgnwzvr@knu.ac.kr,심리학과,4,0.58,-
2009875786,mjktiizmdjhcxpqn,김소율,19900723,01093422005,ztgqjkcxb@knu.ac.kr,일반사회교육과,2,4.15,-
2018739624,hentiilawcvdpznl,김시우,20050927,01092070109,ejcjshepv@knu.ac.kr,체육교육과,2,3.44,-
2015929650,eceillazrvjljnpl,황시후,19800828,01001061416,bayntpzvh@knu.ac.kr,음악학과,4,2.08,-
2012811453,nhdpnvwuexabfqea,최윤호,19830713,01006318290,kfhlgffjr@knu.ac.kr,영어교육과,2,3.86,-
2012372056,clkhyprbyplbetma,김이현,19990222,01033412328,bgvedphgl@knu.ac.kr,영어교육과,1,1.56,-
2019862849,viekbogorrapmqpc,김나연,20001124,01012407554,xkcjivfdg@knu.ac.kr,사회학과,1,0.21,-
2025757312,vgqgkeereriagatn,박채원,20050207,01007863220,bpoucnbke@knu.ac.kr,전자공학부,1,4.14,-
2025857131,netagzxzzazumgye,이준호,19970210,01020625242,elujxwfdf@knu.ac.kr,생물학과,4,4.05,-
2009514717,cyiiafbxlqtremne,김세은,19921229,01090494534,nfqokpbyf@knu.ac.kr,간호학과,4,0.84,-
2007867833,rrnnjpdbyopjulnj,전서현,19940827,01026170470,tvxiadyaj@knu.ac.kr,토목공학과,4,0.20,-
2015360508,wuzezexoqzekfbwo,김주원,19871123,01030632594,kofujxvln@knu.ac.kr,화학공학과,4,0.46,-
2020395251,ogrwiixwxdkdogly,한민혁,20060405,01084121787,eaorxlwld@knu.ac.kr,고고인류학과,4,1.23,-
2010160924,friqhahovezldsxw,박지오,20000621,01015151586,yinivxhlj@knu.ac.kr,화학공학과,3,0.66,-
2020989789,nknkgnbuiplelpkf,이하영,19981228,01099207789,rmxtvogzb@knu.ac.kr,섬유시스템공학과,4,3.51,-
2025714274,keajtmfdyjknekvz,오현서,19800115,01017200225,ijjmqtbjm@knu.ac.kr,중어중문학과,1,4.30,-
2013026331,hxjshageklnjhikw,이주원,19860702,01066445636,elilahpzj@knu.ac.kr,스마트모빌리티공학과,3,3.34,-
2010068640,rfswhwujjspzcnnj,정이서,19980426,01040323946,uoocckejd@knu.ac.kr,컴퓨터학부,1,3.22,-
2019342048,dpdzdbataukhkuvs,안하람,19910710,01056130496,mtzgquzbf@knu.ac.kr,기계공학부,4,4.24,-
2019209768,plkrsdtlfhyipvea,최도현,19980129,01023378715,lxoygccvu@knu.ac.kr,문헌정보학과,2,4.13,-
2016101923,rjookccjnkmbazzj,최유하,19970214,01074196686,blyyuvtsf@knu.ac.kr,식물의학과,4,0.79,-
2016498928,playowlzsqgiaqag,이서진,19900524,01002352376,hccdunhji@knu.ac.kr,정치외교학과,2,0.80,-
2008639694,tlvtdorghnmtmpsw,김재민,19980116,01036381054,anxeoudcy@knu.ac.kr,의예과,4,0.22,-
2017866790,nydasdnheohpsgrt,김시아,19880709,01036082069,cqxxdxhvp@knu.ac.kr,윤리교육과,1,2.32,-
2018628850,adfwiafwrsyfaqxh,이예원,19821108,01043755176,omjwbxbwy@knu.ac.kr,일어일문학과,2,2.78,-
2010803779,bfsmurvxpyeberln,김한결,19970423,01047664056,nubhvwlqq@knu.ac.kr,의류학과식품영양학과,3,0.56,-
2003000866,qhzzxbpwxttubkzb,최예은,20041022,01057957755,ejscbtvzu@knu.ac.kr,화학공학과,4,1.52,-
2002354909,xnuptredswjahqix,최이안,19930824,01013454961,wavmsvrsi@knu.ac.kr,문헌정보학과,1,2.38,-
2024485006,oypotzhhjmfdthrs,박나연,20020519,01041133319,yrhdpctpe@knu.ac.kr,체육교육과,4,4.09,-
2016937587,iizpmacpzuaqatid,이지현,19870316,01031941607,nuwkwuzct@knu.ac.kr,노어노문학과,2,4.07,-
2016135294,wwzsmafpldfttito,이재원,20050220,01081504239,hvqhqvqip@knu.ac.kr,생물교육과,3,1.57,-
2004977813,munrsbudbthnbdpl,윤서하,19981108,01018515685,iyszajwbw@knu.ac.kr,의류학과식품영양학과,2,3.17,-
2023259926,szxrncwuhbiglebf,송은호,19990413,01010462730,urbmxvorw@knu.ac.kr,전기공학과,1,4.09,-
2014399119,jexguqavzisrqiun,강예빈,19820909,01014956482,mpxdveggz@knu.ac.kr,산림과학ㆍ조경학부,3,1.72,-
2008734061,abycbelyjfbqpkjp,최서준,19830110,01020249323,hunloruft@knu.ac.kr,사학과,1,3.51,-
2001045736,glpfinpdpkvyurrc,이서연,19890906,01019430264,dgbdcllrl@knu.ac.kr,물리교육과,4,0.95,-
2015465613,dfsejjhtxquuofmy,강시온,19820304,01028969817,nsoclycbt@knu.ac.kr,간호학과,3,0.15,-
2005300859,znbpghnzvlxvojui,김윤서,19800705,01052272423,cqdwaihfl@knu.ac.kr,농업토목ㆍ생물산업공학부,3,2.44,-
2010819719,oqwrehvpfzdnfwcm,이소윤,20031206,01046668573,woiepjquf@knu.ac.kr,불어불문학과,4,4.06,-
2008173084,ryliyugqutidiuex,안수현,19971223,01004671378,lrtscjycr@knu.ac.kr,농산업학과,4,3.10,-
2002219035,jvxdrkgeiqcubnea,이서준,20021210,01058211488,yvstngtnm@knu.ac.kr,영어교육과,4,3.01,-
2012273256,niyhxqaadzbxovdt,오건우,19870709,01033210180,ukmsczpkt@knu.ac.kr,음악학과,2,3.89,-
2001365574,gkckwklejwdolltc,김지원,19990103,01006812057,tkwifjsdm@knu.ac.kr,에너지공학부,3,4.12,-
2024389607,upxhobsyyfgesdck,황시윤,19920408,01023622430,slqsdswwu@knu.ac.kr,철학과,4,1.37,-
2020283361,tqpmqzyybmihbsaq,박도하,19900526,01040527855,cotjvzjgd@knu.ac.kr,기계공학부,4,1.45,-
2016055618,dubpdpnirouyleit,이우주,19860907,01080226557,pothzbktb@knu.ac.kr,통계학과,3,0.05,-
2003664884,kvvazehobfkzxcqv,김시아,20050314,01087406237,qqnwsfggy@knu.ac.kr,철학과,2,4.30,-
2005093819,dkuhkkcqhvrgwdiu,김하율,19850620,01000277445,vtwitzxoa@knu.ac.kr,심리학과,3,0.70,-
2022405528,omfrckjizwnglbtp,김이든,19960309,01045472515,izqzggqbp@knu.ac.kr,생명공학부,4,3.69,-
2024750415,ezekiqxubojdzkrg,김준우,19850619,01011349111,zzitjnzne@knu.ac.kr,섬유시스템공학과,1,2.80,-
2017065290,bcdhzaocldnlzukv,이하준,19880505,01031534417,norpfgdhk@knu.ac.kr,철학과,4,1.30,-
2008439435,roqovzggalysywrw,송시현,20040203,01016761801,amrcistem@knu.ac.kr,치의예과,3,2.11,-
2011582581,wuochualdfulzsgk,김준혁,20000619,01044763751,xyzfriexi@knu.ac.kr,원예과학과,3,1.24,-
2023166543,ilteojmkzwpmqooq,이지한,19840705,01081094895,apzifqzhy@knu.ac.kr,한문학과,1,3.58,-
2020228885,husuuztvxpiknklc,박은호,19830903,01039529994,fxqugbjnk@knu.ac.kr,응용생명과학부,4,0.15,-
2024626124,blghdlehjvzqydax,이사랑,19870208,01061209640,nhovguzot@knu.ac.kr,음악학과,2,4.21,-
